col	row	voltage	tot_avg	tot_std	toa_avg	toa_std	efficiency_tot	efficiency_toa
4	11	37	0.0	0.0	nan	nan	0.0	0.0
4	11	34	0.0	0.0	nan	nan	0.0	0.0
4	11	31	0.0	0.0	nan	nan	0.0	0.0
4	11	28	0.0	0.0	nan	nan	0.0	0.0
4	12	100	5.0	0.0	11.71	0.461	1.0	1.0
4	12	97	4.935	0.25	11.871	0.428	1.0	1.0
4	12	94	4.774	0.425	11.968	0.18	1.0	1.0
4	12	91	4.516	0.508	12.097	0.301	1.0	1.0
4	12	88	4.0	0.0	12.226	0.425	1.0	1.0
4	12	85	4.065	0.25	12.613	0.495	1.0	1.0
4	12	82	4.0	0.0	12.871	0.341	1.0	1.0
4	12	79	4.0	0.0	13.032	0.315	1.0	1.0
4	12	76	3.968	0.18	13.581	0.502	1.0	1.0
4	12	73	3.742	0.445	14.194	0.477	1.0	1.0
4	12	70	3.323	0.475	14.742	0.682	1.0	1.0
4	12	67	3.097	0.301	15.097	0.597	1.0	1.0
4	12	64	3.0	0.0	15.806	0.601	1.0	1.0
4	12	61	3.0	0.0	16.613	0.667	1.0	1.0
4	12	58	2.71	0.461	17.645	1.05	1.0	1.0
4	12	55	2.097	0.539	19.516	1.589	1.0	1.0
4	12	52	1.742	0.445	22.419	2.277	1.0	1.0
4	12	49	0.962	0.72	29.5	5.141	0.613	0.774
4	12	46	0.1	0.305	32.5	5.916	0.097	0.129
4	12	43	0.0	0.0	nan	nan	0.0	0.0
4	12	40	0.0	0.0	nan	nan	0.0	0.0
4	12	37	0.0	0.0	nan	nan	0.0	0.0
4	12	34	0.0	0.0	nan	nan	0.0	0.0
4	12	31	0.0	0.0	nan	nan	0.0	0.0
4	12	28	0.0	0.0	nan	nan	0.0	0.0
5	3	100	4.935	0.25	11.71	0.461	1.0	1.0
5	3	97	4.968	0.18	11.903	0.301	1.0	1.0
5	3	94	4.742	0.445	12.0	0.0	1.0	1.0
5	3	91	4.645	0.486	11.968	0.315	1.0	1.0
5	3	88	4.0	0.0	12.226	0.425	1.0	1.0
5	3	85	4.032	0.18	12.677	0.475	1.0	1.0
5	3	82	4.0	0.0	12.806	0.402	1.0	1.0
5	3	79	4.0	0.0	13.194	0.477	1.0	1.0
5	3	76	4.0	0.0	13.645	0.486	1.0	1.0
5	3	73	3.903	0.301	13.806	0.477	1.0	1.0
5	3	70	3.419	0.502	14.581	0.62	1.0	1.0
5	3	67	3.129	0.341	15.161	0.583	1.0	1.0
5	3	64	3.0	0.0	15.935	0.574	1.0	1.0
5	3	61	3.032	0.18	16.806	0.703	1.0	1.0
5	3	58	2.774	0.425	17.806	0.703	1.0	1.0
5	3	55	2.097	0.301	19.968	1.56	1.0	1.0
5	3	52	1.806	0.477	22.567	2.063	0.968	0.968
5	3	49	1.0	0.655	26.92	3.915	0.742	0.806
5	3	46	0.0	0.0	nan	nan	0.0	0.0
5	3	43	0.0	0.0	nan	nan	0.0	0.0
5	3	40	0.0	0.0	nan	nan	0.0	0.0
5	3	37	0.0	0.0	nan	nan	0.0	0.0
5	3	34	0.0	0.0	nan	nan	0.0	0.0
5	3	31	0.0	0.0	nan	nan	0.0	0.0
5	3	28	0.0	0.0	nan	nan	0.0	0.0
5	4	100	4.968	0.18	11.677	0.475	1.0	1.0
5	4	97	5.0	0.0	11.968	0.18	1.0	1.0
5	4	94	4.71	0.461	11.968	0.18	1.0	1.0
5	4	91	4.323	0.475	12.032	0.18	1.0	1.0
5	4	88	4.226	0.425	12.29	0.461	1.0	1.0
5	4	85	4.0	0.0	12.71	0.529	1.0	1.0
5	4	82	4.0	0.0	13.065	0.359	1.0	1.0
5	4	79	4.0	0.0	13.065	0.25	1.0	1.0
5	4	76	3.968	0.18	13.548	0.506	1.0	1.0
5	4	73	3.806	0.402	13.903	0.473	1.0	1.0
5	4	70	3.258	0.445	14.452	0.568	1.0	1.0
5	4	67	3.065	0.25	14.774	0.717	1.0	1.0
5	4	64	3.032	0.18	15.548	0.723	1.0	1.0
5	4	61	3.0	0.0	16.677	0.702	1.0	1.0
5	4	58	2.677	0.475	18.065	1.413	1.0	1.0
5	4	55	2.032	0.315	20.355	2.122	1.0	1.0
5	4	52	1.742	0.514	22.548	2.079	1.0	1.0
5	4	49	1.154	0.784	28.44	4.797	0.645	0.806
5	4	46	0.138	0.516	33.0	6.481	0.065	0.129
5	4	43	0.0	0.0	nan	nan	0.0	0.0
5	4	40	0.0	0.0	nan	nan	0.0	0.0
5	4	37	0.0	0.0	nan	nan	0.0	0.0
5	4	34	0.0	0.0	nan	nan	0.0	0.0
5	4	31	0.0	0.0	nan	nan	0.0	0.0
5	4	28	0.0	0.0	nan	nan	0.0	0.0
5	5	100	5.0	0.0	11.71	0.461	1.0	1.0
5	5	97	5.0	0.0	11.935	0.25	1.0	1.0
5	5	94	4.806	0.402	12.0	0.0	1.0	1.0
5	5	91	4.355	0.486	12.032	0.18	1.0	1.0
5	5	88	4.097	0.301	12.29	0.461	1.0	1.0
5	5	85	4.032	0.18	12.516	0.508	1.0	1.0
5	5	82	4.0	0.0	12.903	0.301	1.0	1.0
5	5	79	4.0	0.0	13.065	0.442	1.0	1.0
5	5	76	3.968	0.18	13.516	0.508	1.0	1.0
5	5	73	3.935	0.25	13.935	0.25	1.0	1.0
5	5	70	3.548	0.506	14.548	0.506	1.0	1.0
5	5	67	3.161	0.374	14.968	0.482	1.0	1.0
5	5	64	3.032	0.18	15.452	0.675	1.0	1.0
5	5	61	2.903	0.301	16.613	0.989	1.0	1.0
5	5	58	2.774	0.425	17.839	0.86	1.0	1.0
5	5	55	2.065	0.25	19.613	1.358	1.0	1.0
5	5	52	1.581	0.502	23.645	3.45	1.0	1.0
5	5	49	1.333	0.734	26.852	4.889	0.742	0.871
5	5	46	0.032	0.18	32.0	0.0	0.032	0.032
5	5	43	0.0	0.0	nan	nan	0.0	0.0
5	5	40	0.0	0.0	nan	nan	0.0	0.0
5	5	37	0.0	0.0	nan	nan	0.0	0.0
5	5	34	0.0	0.0	nan	nan	0.0	0.0
5	5	31	0.0	0.0	nan	nan	0.0	0.0
5	5	28	0.0	0.0	nan	nan	0.0	0.0
5	6	100	5.0	0.0	11.581	0.502	1.0	1.0
5	6	97	4.968	0.18	11.839	0.374	1.0	1.0
5	6	94	4.903	0.301	11.903	0.301	1.0	1.0
5	6	91	4.484	0.508	12.065	0.25	1.0	1.0
5	6	88	4.097	0.301	12.226	0.425	1.0	1.0
5	6	85	4.0	0.0	12.581	0.564	1.0	1.0
5	6	82	4.0	0.0	12.935	0.512	1.0	1.0
5	6	79	4.0	0.0	13.032	0.315	1.0	1.0
5	6	76	4.0	0.0	13.613	0.615	1.0	1.0
5	6	73	3.645	0.486	14.065	0.512	1.0	1.0
5	6	70	3.484	0.508	14.387	0.558	1.0	1.0
5	6	67	3.161	0.374	15.129	0.67	1.0	1.0
5	6	64	3.0	0.0	16.0	0.683	1.0	1.0
5	6	61	2.935	0.25	16.903	1.165	1.0	1.0
5	6	58	2.71	0.461	17.742	0.773	1.0	1.0
5	6	55	2.161	0.454	19.419	1.409	1.0	1.0
5	6	52	1.871	0.499	22.867	2.46	0.968	0.968
5	6	49	1.207	0.675	26.667	4.01	0.806	0.871
5	6	46	0.0	0.0	40.0	3.606	0.0	0.097
5	6	43	0.0	0.0	nan	nan	0.0	0.0
5	6	40	0.0	0.0	nan	nan	0.0	0.0
5	6	37	0.0	0.0	nan	nan	0.0	0.0
5	6	34	0.0	0.0	nan	nan	0.0	0.0
5	6	31	0.0	0.0	nan	nan	0.0	0.0
5	6	28	0.0	0.0	nan	nan	0.0	0.0
5	7	100	5.0	0.0	11.742	0.445	1.0	1.0
5	7	97	5.0	0.0	11.839	0.374	1.0	1.0
5	7	94	4.806	0.402	12.0	0.0	1.0	1.0
5	7	91	4.323	0.475	12.032	0.18	1.0	1.0
5	7	88	4.032	0.18	12.355	0.551	1.0	1.0
5	7	85	4.0	0.0	12.581	0.502	1.0	1.0
5	7	82	4.0	0.0	12.871	0.341	1.0	1.0
5	7	79	4.0	0.0	13.097	0.301	1.0	1.0
5	7	76	3.935	0.25	13.613	0.495	1.0	1.0
5	7	73	3.839	0.374	14.0	0.365	1.0	1.0
5	7	70	3.548	0.506	14.452	0.568	1.0	1.0
5	7	67	3.129	0.341	15.129	0.562	1.0	1.0
5	7	64	3.0	0.0	15.806	0.654	1.0	1.0
5	7	61	3.0	0.0	16.452	0.624	1.0	1.0
5	7	58	2.677	0.475	18.032	1.472	1.0	1.0
5	7	55	2.097	0.301	19.419	1.361	1.0	1.0
5	7	52	1.903	0.301	22.194	2.04	1.0	1.0
5	7	49	1.31	0.712	26.333	4.076	0.806	0.871
5	7	46	0.0	0.0	nan	nan	0.0	0.0
5	7	43	0.0	0.0	nan	nan	0.0	0.0
5	7	40	0.0	0.0	nan	nan	0.0	0.0
5	7	37	0.0	0.0	nan	nan	0.0	0.0
5	7	34	0.0	0.0	nan	nan	0.0	0.0
5	7	31	0.0	0.0	nan	nan	0.0	0.0
5	7	28	0.0	0.0	nan	nan	0.0	0.0
5	8	100	5.0	0.0	11.677	0.475	1.0	1.0
5	8	97	5.0	0.0	11.806	0.402	1.0	1.0
5	8	94	4.71	0.461	12.032	0.18	1.0	1.0
5	8	91	4.581	0.502	12.097	0.301	1.0	1.0
5	8	88	4.129	0.341	12.29	0.529	1.0	1.0
5	8	85	4.0	0.0	12.742	0.445	1.0	1.0
5	8	82	4.0	0.0	12.935	0.359	1.0	1.0
5	8	79	4.0	0.0	13.161	0.374	1.0	1.0
5	8	76	3.968	0.18	13.516	0.57	1.0	1.0
5	8	73	3.871	0.341	13.935	0.512	1.0	1.0
5	8	70	3.548	0.506	14.419	0.502	1.0	1.0
5	8	67	3.097	0.301	15.161	0.638	1.0	1.0
5	8	64	3.0	0.0	15.516	0.57	1.0	1.0
5	8	61	2.903	0.301	16.581	1.285	1.0	1.0
5	8	58	2.71	0.461	17.935	0.892	1.0	1.0
5	8	55	2.097	0.301	19.871	1.432	1.0	1.0
5	8	52	1.806	0.543	23.0	2.889	0.968	0.968
5	8	49	1.115	0.516	29.483	4.564	0.774	0.935
5	8	46	0.032	0.18	28.0	0.0	0.032	0.032
5	8	43	0.0	0.0	nan	nan	0.0	0.0
5	8	40	0.0	0.0	nan	nan	0.0	0.0
5	8	37	0.0	0.0	nan	nan	0.0	0.0
5	8	34	0.0	0.0	nan	nan	0.0	0.0
5	8	31	0.0	0.0	nan	nan	0.0	0.0
5	8	28	0.0	0.0	nan	nan	0.0	0.0
5	9	100	5.0	0.0	11.806	0.402	1.0	1.0
5	9	97	4.968	0.18	11.871	0.341	1.0	1.0
5	9	94	4.903	0.301	12.0	0.0	1.0	1.0
5	9	91	4.387	0.495	12.065	0.25	1.0	1.0
5	9	88	4.065	0.25	12.226	0.425	1.0	1.0
5	9	85	4.032	0.18	12.677	0.475	1.0	1.0
5	9	82	4.0	0.0	12.935	0.442	1.0	1.0
5	9	79	4.0	0.0	13.097	0.301	1.0	1.0
5	9	76	4.0	0.0	13.323	0.475	1.0	1.0
5	9	73	3.774	0.425	13.968	0.547	1.0	1.0
5	9	70	3.355	0.798	14.333	0.547	0.968	0.968
5	9	67	3.194	0.402	15.194	0.654	1.0	1.0
5	9	64	3.032	0.18	15.677	0.945	1.0	1.0
5	9	61	2.968	0.18	16.613	0.919	1.0	1.0
5	9	58	2.548	0.506	18.097	1.076	1.0	1.0
5	9	55	2.032	0.315	19.935	1.389	1.0	1.0
5	9	52	1.677	0.541	22.581	2.391	1.0	1.0
5	9	49	1.111	0.698	28.885	5.384	0.71	0.839
5	9	46	0.036	0.189	37.75	3.5	0.032	0.129
5	9	43	0.0	0.0	nan	nan	0.0	0.0
5	9	40	0.0	0.0	nan	nan	0.0	0.0
5	9	37	0.0	0.0	nan	nan	0.0	0.0
5	9	34	0.0	0.0	nan	nan	0.0	0.0
5	9	31	0.0	0.0	nan	nan	0.0	0.0
5	9	28	0.0	0.0	nan	nan	0.0	0.0
5	10	100	4.968	0.18	11.774	0.425	1.0	1.0
5	10	97	5.0	0.0	11.903	0.301	1.0	1.0
5	10	94	4.677	0.475	12.065	0.25	1.0	1.0
5	10	91	4.323	0.475	12.0	0.258	1.0	1.0
5	10	88	4.129	0.341	12.258	0.445	1.0	1.0
5	10	85	4.0	0.0	12.613	0.495	1.0	1.0
5	10	82	3.968	0.18	12.871	0.341	1.0	1.0
5	10	79	4.0	0.0	13.129	0.428	1.0	1.0
5	10	76	4.0	0.0	13.71	0.529	1.0	1.0
5	10	73	3.935	0.25	14.0	0.447	1.0	1.0
5	10	70	3.484	0.508	14.452	0.506	1.0	1.0
5	10	67	3.29	0.461	14.968	0.605	1.0	1.0
5	10	64	3.032	0.18	15.613	0.803	1.0	1.0
5	10	61	3.032	0.18	16.613	0.615	1.0	1.0
5	10	58	2.71	0.461	17.839	1.036	1.0	1.0
5	10	55	2.032	0.407	19.968	2.025	1.0	1.0
5	10	52	1.774	0.425	22.613	1.927	1.0	1.0
5	10	49	1.0	0.598	27.808	4.01	0.774	0.839
5	10	46	0.0	0.0	41.0	0.0	0.0	0.032
5	10	43	0.0	0.0	nan	nan	0.0	0.0
5	10	40	0.0	0.0	nan	nan	0.0	0.0
5	10	37	0.0	0.0	nan	nan	0.0	0.0
5	10	34	0.0	0.0	nan	nan	0.0	0.0
5	10	31	0.0	0.0	nan	nan	0.0	0.0
5	10	28	0.0	0.0	nan	nan	0.0	0.0
5	11	100	5.0	0.0	11.806	0.402	1.0	1.0
5	11	97	5.0	0.0	11.968	0.18	1.0	1.0
5	11	94	4.742	0.445	11.935	0.25	1.0	1.0
5	11	91	4.581	0.502	12.097	0.301	1.0	1.0
5	11	88	4.129	0.341	12.226	0.425	1.0	1.0
5	11	85	4.032	0.18	12.548	0.506	1.0	1.0
5	11	82	4.0	0.0	12.903	0.301	1.0	1.0
5	11	79	4.0	0.0	13.032	0.315	1.0	1.0
5	11	76	3.968	0.18	13.645	0.486	1.0	1.0
5	11	73	3.871	0.341	13.903	0.473	1.0	1.0
5	11	70	3.516	0.508	14.387	0.615	1.0	1.0
5	11	67	3.129	0.341	14.935	0.629	1.0	1.0
5	11	64	3.0	0.0	15.742	0.965	1.0	1.0
5	11	61	3.032	0.18	16.839	0.82	1.0	1.0
5	11	58	2.742	0.445	17.935	0.929	1.0	1.0
5	11	55	2.097	0.396	19.903	1.739	1.0	1.0
5	11	52	1.613	0.495	22.742	2.863	1.0	1.0
5	11	49	1.174	0.717	30.074	5.824	0.613	0.871
5	11	46	0.067	0.254	36.667	3.786	0.065	0.097
5	11	43	0.0	0.0	nan	nan	0.0	0.0
5	11	40	0.0	0.0	nan	nan	0.0	0.0
5	11	37	0.0	0.0	nan	nan	0.0	0.0
5	11	34	0.0	0.0	nan	nan	0.0	0.0
5	11	31	0.0	0.0	nan	nan	0.0	0.0
5	11	28	0.0	0.0	nan	nan	0.0	0.0
5	12	100	5.032	0.18	11.774	0.425	1.0	1.0
5	12	97	5.0	0.0	11.935	0.25	1.0	1.0
5	12	94	4.806	0.402	11.935	0.25	1.0	1.0
5	12	91	4.581	0.502	12.0	0.0	1.0	1.0
5	12	88	4.194	0.402	12.258	0.445	1.0	1.0
5	12	85	4.032	0.18	12.677	0.475	1.0	1.0
5	12	82	4.0	0.0	13.0	0.516	1.0	1.0
5	12	79	4.0	0.0	13.194	0.402	1.0	1.0
5	12	76	3.968	0.18	13.516	0.57	1.0	1.0
5	12	73	3.839	0.374	14.032	0.482	1.0	1.0
5	12	70	3.677	0.475	14.419	0.564	1.0	1.0
5	12	67	3.226	0.425	15.0	0.632	1.0	1.0
5	12	64	3.065	0.25	15.742	0.575	1.0	1.0
5	12	61	2.935	0.25	16.903	1.076	1.0	1.0
5	12	58	2.806	0.402	17.452	0.624	1.0	1.0
5	12	55	2.0	0.365	19.903	1.535	1.0	1.0
5	12	52	1.839	0.374	23.0	3.055	1.0	1.0
5	12	49	1.207	0.726	26.846	3.947	0.774	0.839
5	12	46	0.0	0.0	34.0	0.0	0.0	0.032
5	12	43	0.0	0.0	nan	nan	0.0	0.0
5	12	40	0.0	0.0	nan	nan	0.0	0.0
5	12	37	0.0	0.0	nan	nan	0.0	0.0
5	12	34	0.0	0.0	nan	nan	0.0	0.0
5	12	31	0.0	0.0	nan	nan	0.0	0.0
5	12	28	0.0	0.0	nan	nan	0.0	0.0
6	3	100	5.0	0.0	11.677	0.475	1.0	1.0
6	3	97	4.903	0.301	11.903	0.301	1.0	1.0
6	3	94	4.806	0.402	12.0	0.0	1.0	1.0
6	3	91	4.419	0.502	12.097	0.301	1.0	1.0
6	3	88	4.29	0.461	12.161	0.374	1.0	1.0
6	3	85	4.0	0.0	12.516	0.508	1.0	1.0
6	3	82	4.0	0.0	12.903	0.301	1.0	1.0
6	3	79	4.0	0.0	13.226	0.425	1.0	1.0
6	3	76	4.0	0.0	13.645	0.486	1.0	1.0
6	3	73	3.774	0.425	14.032	0.547	1.0	1.0
6	3	70	3.484	0.508	14.516	0.57	1.0	1.0
6	3	67	3.226	0.425	14.903	0.87	1.0	1.0
6	3	64	3.032	0.18	15.839	0.638	1.0	1.0
6	3	61	3.0	0.0	16.452	0.81	1.0	1.0
6	3	58	2.806	0.402	17.71	1.039	1.0	1.0
6	3	55	2.032	0.407	19.903	1.62	1.0	1.0
6	3	52	1.867	0.434	23.29	4.67	0.968	1.0
6	3	49	1.233	0.568	26.172	4.63	0.903	0.935
6	3	46	0.0	0.0	35.0	0.0	0.0	0.032
6	3	43	0.0	0.0	nan	nan	0.0	0.0
6	3	40	0.0	0.0	nan	nan	0.0	0.0
6	3	37	0.0	0.0	nan	nan	0.0	0.0
6	3	34	0.0	0.0	nan	nan	0.0	0.0
6	3	31	0.0	0.0	nan	nan	0.0	0.0
6	3	28	0.0	0.0	nan	nan	0.0	0.0
6	4	100	5.0	0.0	11.613	0.495	1.0	1.0
6	4	97	4.968	0.18	11.871	0.341	1.0	1.0
6	4	94	4.839	0.374	11.968	0.18	1.0	1.0
6	4	91	4.516	0.508	12.032	0.18	1.0	1.0
6	4	88	4.097	0.301	12.29	0.461	1.0	1.0
6	4	85	4.0	0.0	12.742	0.445	1.0	1.0
6	4	82	4.0	0.0	12.968	0.315	1.0	1.0
6	4	79	4.0	0.0	13.161	0.523	1.0	1.0
6	4	76	3.935	0.25	13.355	0.486	1.0	1.0
6	4	73	3.742	0.445	14.0	0.516	1.0	1.0
6	4	70	3.581	0.502	14.548	0.568	1.0	1.0
6	4	67	3.129	0.341	15.129	0.885	1.0	1.0
6	4	64	3.129	0.341	15.806	1.014	1.0	1.0
6	4	61	3.0	0.0	16.548	0.81	1.0	1.0
6	4	58	2.645	0.486	18.097	1.076	1.0	1.0
6	4	55	2.065	0.359	19.903	1.578	1.0	1.0
6	4	52	1.774	0.497	22.806	3.27	1.0	1.0
6	4	49	1.241	0.636	26.321	4.431	0.839	0.903
6	4	46	0.133	0.507	34.0	3.606	0.065	0.097
6	4	43	0.0	0.0	nan	nan	0.0	0.0
6	4	40	0.0	0.0	nan	nan	0.0	0.0
6	4	37	0.0	0.0	nan	nan	0.0	0.0
6	4	34	0.0	0.0	nan	nan	0.0	0.0
6	4	31	0.0	0.0	nan	nan	0.0	0.0
6	4	28	0.0	0.0	nan	nan	0.0	0.0
6	5	100	5.0	0.0	11.742	0.514	1.0	1.0
6	5	97	4.935	0.25	11.935	0.25	1.0	1.0
6	5	94	4.806	0.402	12.0	0.258	1.0	1.0
6	5	91	4.581	0.502	12.065	0.25	1.0	1.0
6	5	88	4.161	0.374	12.129	0.341	1.0	1.0
6	5	85	4.0	0.0	12.71	0.461	1.0	1.0
6	5	82	4.0	0.0	12.903	0.301	1.0	1.0
6	5	79	4.0	0.0	13.129	0.341	1.0	1.0
6	5	76	3.968	0.18	13.581	0.502	1.0	1.0
6	5	73	3.742	0.445	13.968	0.407	1.0	1.0
6	5	70	3.484	0.508	14.484	0.626	1.0	1.0
6	5	67	3.194	0.402	15.258	0.729	1.0	1.0
6	5	64	3.0	0.0	15.871	0.718	1.0	1.0
6	5	61	2.968	0.18	16.903	0.908	1.0	1.0
6	5	58	2.548	0.506	17.871	1.024	1.0	1.0
6	5	55	1.968	0.407	19.935	1.504	1.0	1.0
6	5	52	1.806	0.402	22.323	2.006	1.0	1.0
6	5	49	1.0	0.667	27.84	4.516	0.71	0.806
6	5	46	0.067	0.254	29.333	7.506	0.065	0.097
6	5	43	0.0	0.0	nan	nan	0.0	0.0
6	5	40	0.0	0.0	nan	nan	0.0	0.0
6	5	37	0.0	0.0	nan	nan	0.0	0.0
6	5	34	0.0	0.0	nan	nan	0.0	0.0
6	5	31	0.0	0.0	nan	nan	0.0	0.0
6	5	28	0.0	0.0	nan	nan	0.0	0.0
6	6	100	5.0	0.0	11.677	0.475	1.0	1.0
6	6	97	4.968	0.18	11.903	0.301	1.0	1.0
6	6	94	4.774	0.425	12.0	0.0	1.0	1.0
6	6	91	4.484	0.508	12.097	0.301	1.0	1.0
6	6	88	4.129	0.341	12.387	0.495	1.0	1.0
6	6	85	4.032	0.18	12.774	0.425	1.0	1.0
6	6	82	4.0	0.0	12.903	0.473	1.0	1.0
6	6	79	4.0	0.0	13.29	0.529	1.0	1.0
6	6	76	3.968	0.18	13.677	0.599	1.0	1.0
6	6	73	3.871	0.341	13.935	0.512	1.0	1.0
6	6	70	3.581	0.502	14.645	0.486	1.0	1.0
6	6	67	3.194	0.402	15.194	0.477	1.0	1.0
6	6	64	3.032	0.18	15.677	0.791	1.0	1.0
6	6	61	3.0	0.0	16.581	0.807	1.0	1.0
6	6	58	2.71	0.461	17.613	0.989	1.0	1.0
6	6	55	2.129	0.341	19.968	1.472	1.0	1.0
6	6	52	1.806	0.477	22.903	2.749	1.0	1.0
6	6	49	1.0	0.72	28.5	4.253	0.677	0.774
6	6	46	0.032	0.18	30.0	0.0	0.032	0.032
6	6	43	0.0	0.0	nan	nan	0.0	0.0
6	6	40	0.0	0.0	nan	nan	0.0	0.0
6	6	37	0.0	0.0	nan	nan	0.0	0.0
6	6	34	0.0	0.0	nan	nan	0.0	0.0
6	6	31	0.0	0.0	nan	nan	0.0	0.0
6	6	28	0.0	0.0	nan	nan	0.0	0.0
6	7	100	5.0	0.0	11.71	0.461	1.0	1.0
6	7	97	5.0	0.0	11.903	0.301	1.0	1.0
6	7	94	4.839	0.374	11.935	0.25	1.0	1.0
6	7	91	4.484	0.508	12.032	0.18	1.0	1.0
6	7	88	4.194	0.402	12.258	0.514	1.0	1.0
6	7	85	4.0	0.0	12.581	0.502	1.0	1.0
6	7	82	4.0	0.0	12.871	0.341	1.0	1.0
6	7	79	4.0	0.0	13.194	0.402	1.0	1.0
6	7	76	4.0	0.0	13.742	0.445	1.0	1.0
6	7	73	3.839	0.374	13.968	0.315	1.0	1.0
6	7	70	3.516	0.508	14.484	0.508	1.0	1.0
6	7	67	3.065	0.25	15.161	0.523	1.0	1.0
6	7	64	3.0	0.0	15.742	0.682	1.0	1.0
6	7	61	2.968	0.18	16.806	1.046	1.0	1.0
6	7	58	2.677	0.475	18.065	0.998	1.0	1.0
6	7	55	2.161	0.454	19.839	1.772	1.0	1.0
6	7	52	1.833	0.461	22.903	3.496	0.968	1.0
6	7	49	1.074	0.73	29.2	5.05	0.677	0.806
6	7	46	0.103	0.31	35.2	5.675	0.097	0.161
6	7	43	0.032	0.18	20.0	0.0	0.032	0.032
6	7	40	0.0	0.0	nan	nan	0.0	0.0
6	7	37	0.0	0.0	nan	nan	0.0	0.0
6	7	34	0.0	0.0	nan	nan	0.0	0.0
6	7	31	0.0	0.0	nan	nan	0.0	0.0
6	7	28	0.0	0.0	nan	nan	0.0	0.0
6	8	100	5.0	0.0	11.613	0.495	1.0	1.0
6	8	97	4.968	0.18	11.903	0.301	1.0	1.0
6	8	94	4.806	0.402	12.0	0.258	1.0	1.0
6	8	91	4.355	0.486	12.032	0.18	1.0	1.0
6	8	88	4.065	0.25	12.226	0.425	1.0	1.0
6	8	85	4.0	0.0	12.774	0.425	1.0	1.0
6	8	82	4.0	0.0	13.032	0.315	1.0	1.0
6	8	79	3.968	0.18	13.161	0.374	1.0	1.0
6	8	76	3.935	0.25	13.71	0.643	1.0	1.0
6	8	73	3.645	0.486	13.935	0.359	1.0	1.0
6	8	70	3.387	0.495	14.29	0.693	1.0	1.0
6	8	67	3.065	0.25	15.032	0.482	1.0	1.0
6	8	64	3.065	0.25	15.774	0.92	1.0	1.0
6	8	61	2.968	0.18	16.774	0.845	1.0	1.0
6	8	58	2.742	0.445	17.839	0.934	1.0	1.0
6	8	55	2.097	0.539	19.613	1.961	1.0	1.0
6	8	52	1.774	0.425	22.29	1.697	1.0	1.0
6	8	49	1.036	0.693	27.92	4.406	0.71	0.806
6	8	46	0.032	0.18	32.0	0.0	0.032	0.032
6	8	43	0.0	0.0	nan	nan	0.0	0.0
6	8	40	0.0	0.0	nan	nan	0.0	0.0
6	8	37	0.0	0.0	nan	nan	0.0	0.0
6	8	34	0.0	0.0	nan	nan	0.0	0.0
6	8	31	0.0	0.0	nan	nan	0.0	0.0
6	8	28	0.0	0.0	nan	nan	0.0	0.0
6	9	100	5.0	0.0	11.613	0.495	1.0	1.0
6	9	97	5.0	0.0	12.0	0.0	1.0	1.0
6	9	94	4.806	0.402	12.032	0.18	1.0	1.0
6	9	91	4.516	0.508	12.097	0.301	1.0	1.0
6	9	88	4.129	0.341	12.226	0.425	1.0	1.0
6	9	85	4.065	0.25	12.613	0.495	1.0	1.0
6	9	82	4.032	0.18	12.903	0.301	1.0	1.0
6	9	79	4.0	0.0	13.097	0.301	1.0	1.0
6	9	76	3.935	0.25	13.452	0.506	1.0	1.0
6	9	73	3.935	0.25	13.935	0.442	1.0	1.0
6	9	70	3.581	0.502	14.355	0.608	1.0	1.0
6	9	67	3.194	0.402	14.903	0.651	1.0	1.0
6	9	64	3.032	0.18	15.71	0.643	1.0	1.0
6	9	61	3.0	0.0	16.677	0.871	1.0	1.0
6	9	58	2.581	0.502	18.0	0.856	1.0	1.0
6	9	55	2.226	0.425	19.355	1.561	1.0	1.0
6	9	52	1.667	0.479	22.323	3.468	0.968	1.0
6	9	49	1.267	0.74	26.37	4.18	0.839	0.871
6	9	46	0.357	0.559	30.167	5.589	0.29	0.387
6	9	43	0.0	0.0	nan	nan	0.0	0.0
6	9	40	0.0	0.0	nan	nan	0.0	0.0
6	9	37	0.0	0.0	nan	nan	0.0	0.0
6	9	34	0.0	0.0	nan	nan	0.0	0.0
6	9	31	0.0	0.0	nan	nan	0.0	0.0
6	9	28	0.0	0.0	nan	nan	0.0	0.0
6	10	100	5.0	0.0	11.742	0.445	1.0	1.0
6	10	97	5.0	0.0	11.839	0.374	1.0	1.0
6	10	94	4.742	0.445	12.0	0.258	1.0	1.0
6	10	91	4.516	0.508	12.065	0.25	1.0	1.0
6	10	88	4.161	0.374	12.258	0.445	1.0	1.0
6	10	85	4.0	0.0	12.548	0.506	1.0	1.0
6	10	82	3.968	0.18	12.968	0.315	1.0	1.0
6	10	79	3.968	0.18	13.065	0.442	1.0	1.0
6	10	76	3.968	0.18	13.581	0.502	1.0	1.0
6	10	73	3.871	0.341	13.968	0.547	1.0	1.0
6	10	70	3.516	0.508	14.645	0.709	1.0	1.0
6	10	67	3.065	0.25	15.129	0.562	1.0	1.0
6	10	64	3.032	0.18	15.871	0.922	1.0	1.0
6	10	61	2.968	0.18	16.71	0.973	1.0	1.0
6	10	58	2.645	0.486	18.161	1.551	1.0	1.0
6	10	55	2.097	0.396	19.645	1.704	1.0	1.0
6	10	52	1.806	0.402	22.548	2.249	1.0	1.0
6	10	49	1.04	0.841	29.542	6.574	0.581	0.774
